#  X_0 = X0p674487; Z_0 = Z0p015513
#  Age    M/Msun     logT  logL/Ls   logg    Mv     U-B    B-V    V-R    V-I    J-K    H-K    V-K
#  age(Gyr)= 0.001
  14.0000 0.8665876  3.6907  0.4863  3.6024  3.815  0.691  0.901  0.517  0.947  0.601  0.086  2.204
  14.0000 0.8671990  3.6898  0.5241  3.5611  3.725  0.696  0.903  0.520  0.953  0.605  0.086  2.211
  14.0000 0.8677758  3.6890  0.5622  3.5201  3.633  0.700  0.905  0.523  0.958  0.608  0.087  2.218
  14.0000 0.8683245  3.6882  0.6003  3.4791  3.540  0.706  0.908  0.525  0.961  0.610  0.087  2.224
  14.0000 0.8688399  3.6874  0.6385  3.4381  3.446  0.715  0.913  0.527  0.963  0.611  0.087  2.230
  14.0000 0.8693233  3.6866  0.6765  3.3969  3.354  0.724  0.918  0.528  0.966  0.613  0.088  2.236
  14.0000 0.8697720  3.6857  0.7146  3.3558  3.261  0.733  0.923  0.530  0.968  0.615  0.088  2.243
  14.0000 0.8701909  3.6849  0.7526  3.3146  3.169  0.743  0.927  0.532  0.971  0.617  0.089  2.250
  14.0000 0.8705792  3.6840  0.7904  3.2732  3.078  0.753  0.933  0.534  0.974  0.619  0.089  2.258
  14.0000 0.8709390  3.6829  0.8280  3.2318  2.987  0.764  0.939  0.536  0.978  0.621  0.090  2.266
  14.0000 0.8712730  3.6819  0.8654  3.1902  2.897  0.776  0.945  0.538  0.982  0.624  0.090  2.275
  14.0000 0.8715817  3.6807  0.9026  3.1485  2.809  0.789  0.951  0.541  0.986  0.626  0.091  2.286
  14.0000 0.8718659  3.6794  0.9394  3.1068  2.722  0.803  0.958  0.543  0.991  0.630  0.092  2.297
  14.0000 0.8721308  3.6782  0.9764  3.0651  2.634  0.816  0.965  0.546  0.995  0.633  0.092  2.309
  14.0000 0.8723731  3.6768  1.0128  3.0232  2.549  0.832  0.972  0.549  1.001  0.636  0.093  2.322
  14.0000 0.8725991  3.6755  1.0493  2.9814  2.462  0.848  0.979  0.552  1.005  0.640  0.093  2.335
  14.0000 0.8728044  3.6740  1.0855  2.9396  2.378  0.865  0.987  0.554  1.009  0.643  0.094  2.349
  14.0000 0.8729982  3.6726  1.1218  2.8977  2.293  0.883  0.994  0.557  1.014  0.647  0.094  2.364
  14.0000 0.8731777  3.6711  1.1577  2.8559  2.210  0.901  1.002  0.560  1.019  0.651  0.095  2.379
  14.0000 0.8733446  3.6696  1.1934  2.8140  2.128  0.920  1.010  0.564  1.025  0.656  0.095  2.396
  14.0000 0.8734999  3.6680  1.2289  2.7722  2.047  0.939  1.019  0.567  1.031  0.660  0.096  2.414
  14.0000 0.8736442  3.6663  1.2641  2.7304  1.968  0.959  1.028  0.572  1.039  0.665  0.097  2.432
  14.0000 0.8737795  3.6646  1.2993  2.6886  1.888  0.979  1.037  0.576  1.047  0.670  0.098  2.451
  14.0000 0.8739034  3.6628  1.3339  2.6469  1.812  1.000  1.047  0.581  1.056  0.675  0.099  2.472
  14.0000 0.8740226  3.6611  1.3686  2.6052  1.736  1.021  1.057  0.586  1.065  0.681  0.100  2.493
  14.0000 0.8741381  3.6593  1.4034  2.5634  1.659  1.042  1.067  0.592  1.075  0.687  0.101  2.514
  14.0000 0.8742508  3.6574  1.4375  2.5219  1.586  1.065  1.078  0.598  1.086  0.693  0.103  2.538
  14.0000 0.8743771  3.6557  1.4724  2.4801  1.510  1.086  1.088  0.604  1.096  0.698  0.104  2.560
  14.0000 0.8746277  3.6560  1.4773  2.4766  1.496  1.084  1.087  0.603  1.094  0.697  0.104  2.556
  14.0000 0.8747407  3.6570  1.4646  2.4934  1.521  1.072  1.081  0.600  1.088  0.694  0.103  2.542
  14.0000 0.8748243  3.6552  1.4989  2.4518  1.447  1.094  1.092  0.606  1.099  0.700  0.105  2.566
  14.0000 0.8749062  3.6532  1.5325  2.4104  1.377  1.118  1.103  0.613  1.112  0.706  0.106  2.591
  14.0000 0.8749855  3.6514  1.5668  2.3687  1.304  1.141  1.116  0.624  1.129  0.714  0.109  2.615
  14.0000 0.8750585  3.6494  1.6002  2.3274  1.235  1.166  1.129  0.636  1.147  0.722  0.113  2.641
  14.0000 0.8751283  3.6474  1.6339  2.2859  1.166  1.190  1.141  0.647  1.164  0.729  0.116  2.668
  14.0000 0.8751923  3.6455  1.6676  2.2444  1.097  1.214  1.154  0.658  1.182  0.737  0.119  2.695
  14.0000 0.8752525  3.6434  1.7007  2.2031  1.031  1.239  1.166  0.668  1.199  0.745  0.122  2.724
  14.0000 0.8753099  3.6415  1.7343  2.1617  0.964  1.263  1.179  0.678  1.217  0.752  0.125  2.752
  14.0000 0.8753631  3.6394  1.7673  2.1204  0.899  1.288  1.191  0.689  1.234  0.760  0.128  2.783
  14.0000 0.8754131  3.6373  1.8003  2.0792  0.835  1.313  1.204  0.699  1.252  0.768  0.131  2.814
  14.0000 0.8754601  3.6352  1.8333  2.0379  0.772  1.338  1.217  0.708  1.270  0.776  0.133  2.846
  14.0000 0.8755037  3.6331  1.8660  1.9968  0.710  1.363  1.229  0.718  1.288  0.784  0.136  2.879
  14.0000 0.8755440  3.6310  1.8986  1.9557  0.649  1.389  1.242  0.728  1.305  0.792  0.139  2.913
  14.0000 0.8755826  3.6289  1.9312  1.9146  0.589  1.415  1.255  0.737  1.323  0.800  0.141  2.948
  14.0000 0.8756185  3.6267  1.9635  1.8736  0.525  1.445  1.268  0.744  1.335  0.808  0.142  2.979
  14.0000 0.8756523  3.6245  1.9958  1.8326  0.462  1.476  1.282  0.750  1.347  0.815  0.143  3.011
  14.0000 0.8756838  3.6223  2.0279  1.7917  0.401  1.507  1.295  0.757  1.360  0.823  0.143  3.045
  14.0000 0.8757134  3.6201  2.0598  1.7509  0.342  1.536  1.308  0.764  1.375  0.831  0.145  3.081
  14.0000 0.8757413  3.6178  2.0917  1.7100  0.286  1.565  1.321  0.772  1.391  0.839  0.146  3.119
  14.0000 0.8757675  3.6156  2.1236  1.6692  0.231  1.593  1.334  0.780  1.408  0.847  0.148  3.159
  14.0000 0.8757922  3.6133  2.1551  1.6285  0.179  1.620  1.347  0.789  1.428  0.856  0.150  3.201
  14.0000 0.8758153  3.6111  2.1869  1.5877  0.127  1.646  1.360  0.797  1.448  0.865  0.153  3.244
  14.0000 0.8758361  3.6088  2.2185  1.5471  0.079  1.672  1.373  0.807  1.470  0.874  0.155  3.290
  14.0000 0.8758565  3.6065  2.2499  1.5065  0.032  1.696  1.386  0.816  1.494  0.883  0.158  3.338
  14.0000 0.8758759  3.6042  2.2818  1.4656 -0.015  1.720  1.398  0.826  1.518  0.892  0.161  3.386
  14.0000 0.8758940  3.6019  2.3129  1.4252 -0.058  1.744  1.412  0.837  1.545  0.902  0.165  3.437
  14.0000 0.8759115  3.5997  2.3448  1.3844 -0.115  1.776  1.432  0.852  1.570  0.915  0.171  3.475
  14.0000 0.8759278  3.5973  2.3759  1.3439 -0.165  1.805  1.451  0.867  1.598  0.927  0.176  3.520
  14.0000 0.8759432  3.5950  2.4071  1.3034 -0.211  1.832  1.469  0.882  1.628  0.940  0.182  3.568
  14.0000 0.8759550  3.5927  2.4384  1.2628 -0.253  1.857  1.485  0.897  1.660  0.952  0.187  3.620
  14.0000 0.8759683  3.5903  2.4693  1.2224 -0.290  1.879  1.501  0.912  1.694  0.964  0.192  3.678
  14.0000 0.8759813  3.5880  2.5004  1.1819 -0.324  1.898  1.515  0.926  1.729  0.976  0.198  3.738
  14.0000 0.8759933  3.5855  2.5307  1.1419 -0.349  1.915  1.529  0.941  1.768  0.988  0.203  3.806
  14.0000 0.8760048  3.5831  2.5609  1.1018 -0.370  1.929  1.542  0.955  1.809  0.999  0.209  3.877
  14.0000 0.8760154  3.5805  2.5904  1.0622 -0.383  1.939  1.554  0.969  1.853  1.011  0.214  3.955
  14.0000 0.8760257  3.5781  2.6206  1.0221 -0.396  1.948  1.565  0.982  1.897  1.023  0.220  4.034
  14.0000 0.8760352  3.5755  2.6496  0.9827 -0.399  1.952  1.575  0.995  1.945  1.034  0.226  4.122
  14.0000 0.8760445  3.5730  2.6796  0.9428 -0.390  1.947  1.583  1.008  2.001  1.044  0.232  4.223
  14.0000 0.8760532  3.5704  2.7091  0.9032 -0.361  1.931  1.592  1.019  2.067  1.053  0.239  4.342
  14.0000 0.8760613  3.5678  2.7376  0.8640 -0.328  1.917  1.601  1.030  2.133  1.062  0.246  4.464
  14.0000 0.8760693  3.5653  2.7675  0.8242 -0.309  1.907  1.611  1.040  2.193  1.071  0.252  4.575
  14.0000 0.8760766  3.5626  2.7958  0.7852 -0.281  1.895  1.621  1.051  2.255  1.081  0.258  4.691
  14.0000 0.8760836  3.5600  2.8245  0.7459 -0.258  1.884  1.630  1.060  2.314  1.091  0.263  4.803
  14.0000 0.8760904  3.5573  2.8532  0.7067 -0.237  1.872  1.637  1.070  2.372  1.101  0.268  4.914
  14.0000 0.8760966  3.5546  2.8809  0.6681 -0.211  1.857  1.643  1.080  2.430  1.112  0.273  5.027
  14.0000 0.8761026  3.5519  2.9087  0.6294 -0.187  1.839  1.647  1.089  2.487  1.123  0.278  5.139
  14.0000 0.8761083  3.5491  2.9360  0.5910 -0.159  1.816  1.647  1.099  2.545  1.135  0.282  5.253
  14.0000 0.8761135  3.5462  2.9621  0.5533 -0.126  1.787  1.644  1.109  2.604  1.148  0.286  5.372
  14.0000 0.8761187  3.5434  2.9891  0.5151 -0.100  1.750  1.633  1.117  2.659  1.161  0.289  5.486
  14.0000 0.8761235  3.5405  3.0155  0.4772 -0.074  1.695  1.608  1.119  2.712  1.176  0.290  5.600
  14.0000 0.8761282  3.5377  3.0417  0.4395 -0.047  1.634  1.581  1.123  2.764  1.190  0.293  5.714
  14.0000 0.8761325  3.5347  3.0669  0.4024 -0.011  1.568  1.552  1.130  2.820  1.204  0.295  5.834
  14.0000 0.8761371  3.5320  3.0952  0.3635  0.013  1.507  1.528  1.141  2.874  1.216  0.299  5.946
  14.0000 0.8761408  3.5289  3.1188  0.3275  0.070  1.434  1.500  1.158  2.939  1.230  0.304  6.083
  14.0000 0.8761448  3.5261  3.1451  0.2900  0.119  1.368  1.476  1.179  3.005  1.241  0.309  6.215
  14.0000 0.8761485  3.5232  3.1701  0.2531  0.207  1.310  1.454  1.212  3.088  1.253  0.317  6.384
  14.0000 0.8761520  3.5202  3.1948  0.2167  0.308  1.259  1.437  1.252  3.178  1.264  0.326  6.563
 
#  age(Gyr)=15.000
  15.0000 0.1585777  3.5092 -2.4614  5.0865 13.225  1.337  1.528  1.248  2.692  0.858  0.262  5.010
  15.0000 0.1659738  3.5102 -2.4239  5.0728 13.112  1.331  1.523  1.242  2.677  0.857  0.259  4.989
  15.0000 0.1736904  3.5112 -2.3865  5.0593 12.999  1.325  1.517  1.236  2.662  0.856  0.257  4.966
  15.0000 0.1817614  3.5123 -2.3493  5.0460 12.885  1.319  1.511  1.229  2.646  0.855  0.255  4.942
  15.0000 0.1899672  3.5135 -2.3124  5.0331 12.770  1.312  1.505  1.222  2.628  0.855  0.252  4.915
  15.0000 0.1983483  3.5149 -2.2760  5.0209 12.652  1.305  1.499  1.214  2.608  0.854  0.250  4.885
  15.0000 0.2074387  3.5161 -2.2392  5.0083 12.538  1.298  1.493  1.207  2.590  0.853  0.247  4.859
  15.0000 0.2163372  3.5176 -2.2035  4.9970 12.419  1.289  1.486  1.198  2.568  0.853  0.244  4.825
  15.0000 0.2262326  3.5189 -2.1671  4.9852 12.305  1.281  1.480  1.191  2.550  0.852  0.241  4.799
  15.0000 0.2360485  3.5204 -2.1315  4.9742 12.190  1.272  1.472  1.184  2.529  0.852  0.237  4.769
  15.0000 0.2462530  3.5220 -2.0962  4.9637 12.076  1.262  1.465  1.176  2.508  0.852  0.233  4.738
  15.0000 0.2578040  3.5233 -2.0598  4.9525 11.966  1.255  1.458  1.170  2.492  0.852  0.230  4.717
  15.0000 0.2686757  3.5251 -2.0253  4.9430 11.852  1.244  1.450  1.163  2.469  0.851  0.225  4.685
  15.0000 0.2799029  3.5269 -1.9911  4.9339 11.733  1.234  1.445  1.153  2.443  0.850  0.221  4.642
  15.0000 0.2910194  3.5290 -1.9580  4.9257 11.610  1.224  1.442  1.141  2.413  0.849  0.217  4.592
  15.0000 0.3033727  3.5308 -1.9239  4.9172 11.487  1.215  1.439  1.130  2.385  0.847  0.213  4.543
  15.0000 0.3167481  3.5327 -1.8903  4.9100 11.361  1.205  1.438  1.118  2.354  0.846  0.210  4.489
  15.0000 0.3282027  3.5345 -1.8559  4.8981 11.227  1.200  1.444  1.107  2.322  0.845  0.207  4.426
  15.0000 0.3389589  3.5365 -1.8223  4.8864 11.094  1.192  1.448  1.094  2.288  0.844  0.205  4.362
  15.0000 0.3501108  3.5386 -1.7901  4.8769 10.959  1.183  1.452  1.080  2.250  0.842  0.203  4.289
  15.0000 0.3607178  3.5409 -1.7588  4.8677 10.819  1.173  1.459  1.064  2.207  0.840  0.201  4.207
  15.0000 0.3711935  3.5432 -1.7277  4.8582 10.675  1.162  1.467  1.047  2.162  0.838  0.200  4.119
  15.0000 0.3811572  3.5456 -1.6972  4.8488 10.542  1.155  1.471  1.032  2.122  0.836  0.198  4.045
  15.0000 0.3906077  3.5481 -1.6675  4.8398 10.419  1.151  1.470  1.018  2.086  0.834  0.196  3.984
  15.0000 0.3999468  3.5506 -1.6380  4.8305 10.300  1.150  1.468  1.005  2.052  0.832  0.194  3.926
  15.0000 0.4090234  3.5532 -1.6088  4.8213 10.185  1.150  1.465  0.993  2.018  0.830  0.192  3.873
  15.0000 0.4178764  3.5558 -1.5800  4.8122 10.073  1.153  1.461  0.981  1.987  0.828  0.190  3.825
  15.0000 0.4265834  3.5584 -1.5514  4.8031  9.967  1.158  1.457  0.970  1.958  0.826  0.188  3.783
  15.0000 0.4351307  3.5611 -1.5231  4.7940  9.865  1.166  1.451  0.960  1.931  0.824  0.186  3.747
  15.0000 0.4434833  3.5637 -1.4952  4.7850  9.770  1.178  1.445  0.952  1.906  0.822  0.183  3.717
  15.0000 0.4516375  3.5665 -1.4675  4.7762  9.680  1.193  1.438  0.945  1.884  0.820  0.181  3.695
  15.0000 0.4596181  3.5692 -1.4402  4.7675  9.597  1.211  1.429  0.939  1.865  0.818  0.178  3.681
  15.0000 0.4674277  3.5720 -1.4132  4.7590  9.522  1.234  1.420  0.935  1.850  0.816  0.175  3.675
  15.0000 0.4750942  3.5748 -1.3865  4.7506  9.444  1.254  1.411  0.930  1.834  0.814  0.171  3.666
  15.0000 0.4826638  3.5776 -1.3600  4.7422  9.345  1.261  1.404  0.922  1.809  0.812  0.168  3.623
  15.0000 0.4901301  3.5805 -1.3337  4.7339  9.247  1.267  1.397  0.913  1.785  0.809  0.165  3.579
  15.0000 0.4974983  3.5834 -1.3075  4.7258  9.149  1.272  1.389  0.905  1.761  0.806  0.161  3.534
  15.0000 0.5047740  3.5862 -1.2816  4.7177  9.051  1.276  1.381  0.897  1.738  0.803  0.158  3.488
  15.0000 0.5119519  3.5892 -1.2559  4.7098  8.953  1.281  1.373  0.889  1.715  0.799  0.154  3.441
  15.0000 0.5190641  3.5921 -1.2304  4.7019  8.855  1.284  1.365  0.881  1.693  0.796  0.150  3.392
  15.0000 0.5261627  3.5950 -1.2048  4.6939  8.758  1.287  1.356  0.874  1.672  0.792  0.146  3.343
  15.0000 0.5332136  3.5979 -1.1793  4.6859  8.660  1.289  1.347  0.867  1.652  0.788  0.142  3.292
  15.0000 0.5400782  3.6009 -1.1543  4.6782  8.563  1.290  1.337  0.860  1.632  0.784  0.138  3.240
  15.0000 0.5466903  3.6039 -1.1299  4.6712  8.470  1.289  1.327  0.851  1.608  0.779  0.134  3.194
  15.0000 0.5531244  3.6069 -1.1060  4.6646  8.381  1.287  1.316  0.839  1.580  0.774  0.131  3.154
  15.0000 0.5594344  3.6100 -1.0824  4.6582  8.294  1.283  1.305  0.826  1.551  0.769  0.127  3.116
  15.0000 0.5656614  3.6131 -1.0589  4.6519  8.208  1.278  1.293  0.813  1.521  0.763  0.124  3.081
  15.0000 0.5717755  3.6162 -1.0357  4.6457  8.124  1.272  1.281  0.798  1.490  0.758  0.121  3.047
  15.0000 0.5777131  3.6194 -1.0129  4.6400  8.042  1.264  1.269  0.783  1.457  0.751  0.117  3.014
  15.0000 0.5834143  3.6225 -0.9908  4.6350  7.963  1.254  1.256  0.767  1.423  0.744  0.114  2.984
  15.0000 0.5888759  3.6258 -0.9694  4.6305  7.886  1.242  1.242  0.749  1.388  0.737  0.111  2.955
  15.0000 0.5941983  3.6290 -0.9484  4.6264  7.811  1.229  1.228  0.732  1.353  0.730  0.108  2.927
  15.0000 0.5994827  3.6323 -0.9274  4.6224  7.735  1.217  1.214  0.719  1.325  0.724  0.106  2.894
  15.0000 0.6047872  3.6356 -0.9064  4.6182  7.660  1.203  1.201  0.706  1.298  0.718  0.105  2.862
  15.0000 0.6100379  3.6388 -0.8855  4.6141  7.585  1.189  1.188  0.694  1.272  0.712  0.103  2.830
  15.0000 0.6152244  3.6421 -0.8647  4.6101  7.512  1.173  1.174  0.683  1.248  0.707  0.102  2.799
  15.0000 0.6203662  3.6454 -0.8441  4.6063  7.440  1.156  1.160  0.671  1.224  0.702  0.102  2.769
  15.0000 0.6254639  3.6487 -0.8236  4.6025  7.370  1.138  1.146  0.661  1.202  0.696  0.101  2.739
  15.0000 0.6305280  3.6520 -0.8031  4.5987  7.300  1.119  1.132  0.651  1.181  0.691  0.101  2.710
  15.0000 0.6355739  3.6553 -0.7827  4.5949  7.227  1.097  1.117  0.639  1.158  0.685  0.101  2.676
  15.0000 0.6406151  3.6586 -0.7622  4.5911  7.153  1.074  1.100  0.625  1.132  0.678  0.100  2.637
  15.0000 0.6456482  3.6619 -0.7418  4.5872  7.077  1.048  1.083  0.612  1.106  0.670  0.099  2.596
  15.0000 0.6506818  3.6651 -0.7212  4.5831  7.001  1.021  1.065  0.597  1.080  0.661  0.097  2.554
  15.0000 0.6557436  3.6684 -0.7005  4.5789  6.924  0.993  1.047  0.583  1.054  0.653  0.096  2.510
  15.0000 0.6608471  3.6717 -0.6796  4.5744  6.846  0.963  1.028  0.568  1.028  0.644  0.095  2.464
  15.0000 0.6659884  3.6749 -0.6585  4.5697  6.768  0.931  1.009  0.553  1.001  0.634  0.094  2.417
  15.0000 0.6711580  3.6782 -0.6372  4.5648  6.691  0.899  0.990  0.539  0.978  0.625  0.092  2.372
  15.0000 0.6763625  3.6814 -0.6158  4.5596  6.617  0.865  0.973  0.528  0.959  0.616  0.091  2.332
  15.0000 0.6815950  3.6846 -0.5941  4.5541  6.545  0.831  0.956  0.518  0.942  0.607  0.089  2.292
  15.0000 0.6868609  3.6878 -0.5722  4.5484  6.473  0.795  0.939  0.509  0.927  0.598  0.088  2.252
  15.0000 0.6921658  3.6910 -0.5501  4.5424  6.401  0.758  0.922  0.501  0.914  0.588  0.087  2.213
  15.0000 0.6975096  3.6942 -0.5277  4.5360  6.330  0.719  0.906  0.493  0.903  0.579  0.085  2.175
  15.0000 0.7028875  3.6973 -0.5050  4.5292  6.260  0.680  0.890  0.487  0.894  0.570  0.084  2.138
  15.0000 0.7083097  3.7005 -0.4821  4.5221  6.191  0.642  0.875  0.480  0.884  0.561  0.082  2.103
  15.0000 0.7137787  3.7036 -0.4588  4.5146  6.121  0.608  0.859  0.474  0.874  0.554  0.081  2.073
  15.0000 0.7192973  3.7066 -0.4351  4.5065  6.052  0.574  0.844  0.467  0.865  0.548  0.080  2.044
  15.0000 0.7249330  3.7096 -0.4107  4.4976  5.983  0.541  0.830  0.462  0.856  0.542  0.079  2.018
  15.0000 0.7306791  3.7126 -0.3857  4.4879  5.913  0.510  0.816  0.456  0.848  0.536  0.077  1.994
  15.0000 0.7363590  3.7156 -0.3606  4.4779  5.844  0.478  0.802  0.452  0.841  0.531  0.076  1.972
  15.0000 0.7417818  3.7186 -0.3360  4.4686  5.777  0.446  0.788  0.448  0.835  0.526  0.075  1.951
  15.0000 0.7468049  3.7217 -0.3126  4.4604  5.713  0.415  0.774  0.443  0.828  0.520  0.074  1.928
  15.0000 0.7516501  3.7248 -0.2894  4.4525  5.647  0.385  0.760  0.437  0.820  0.512  0.073  1.898
  15.0000 0.7565545  3.7278 -0.2657  4.4439  5.580  0.357  0.746  0.432  0.811  0.503  0.072  1.869
  15.0000 0.7618177  3.7308 -0.2402  4.4331  5.508  0.331  0.733  0.426  0.803  0.495  0.071  1.840
  15.0000 0.7675552  3.7335 -0.2124  4.4193  5.432  0.307  0.721  0.421  0.795  0.486  0.070  1.812
  15.0000 0.7735978  3.7360 -0.1828  4.4032  5.351  0.286  0.710  0.416  0.787  0.478  0.069  1.786
  15.0000 0.7797885  3.7384 -0.1523  4.3857  5.268  0.266  0.700  0.412  0.780  0.469  0.069  1.760
  15.0000 0.7862062  3.7406 -0.1208  4.3668  5.184  0.249  0.691  0.407  0.773  0.461  0.068  1.735
  15.0000 0.7928300  3.7426 -0.0877  4.3455  5.096  0.231  0.682  0.403  0.765  0.454  0.067  1.714
  15.0000 0.7992026  3.7444 -0.0533  4.3217  5.006  0.216  0.674  0.399  0.759  0.449  0.066  1.696
  15.0000 0.8054669  3.7459 -0.0174  4.2949  4.912  0.204  0.668  0.396  0.753  0.444  0.065  1.681
  15.0000 0.8116045  3.7469  0.0198  4.2653  4.817  0.196  0.663  0.393  0.749  0.440  0.065  1.670
  15.0000 0.8177404  3.7474  0.0583  4.2319  4.719  0.194  0.662  0.392  0.747  0.438  0.064  1.665
  15.0000 0.8235253  3.7469  0.0966  4.1948  4.624  0.200  0.665  0.393  0.749  0.439  0.065  1.669
  15.0000 0.8285071  3.7452  0.1313  4.1559  4.540  0.216  0.673  0.397  0.755  0.444  0.066  1.686
  15.0000 0.8324450  3.7427  0.1600  4.1190  4.474  0.240  0.685  0.403  0.764  0.452  0.067  1.711
  15.0000 0.8352274  3.7394  0.1804  4.0869  4.431  0.268  0.700  0.410  0.775  0.463  0.069  1.745
  15.0000 0.8372540  3.7358  0.1950  4.0590  4.404  0.298  0.717  0.416  0.786  0.475  0.070  1.783
  15.0000 0.8388724  3.7321  0.2063  4.0337  4.385  0.330  0.734  0.423  0.797  0.487  0.071  1.821
  15.0000 0.8401326  3.7283  0.2149  4.0106  4.373  0.363  0.752  0.430  0.807  0.498  0.072  1.858
  15.0000 0.8411693  3.7245  0.2219  3.9889  4.365  0.399  0.771  0.436  0.818  0.508  0.074  1.894
  15.0000 0.8420759  3.7207  0.2284  3.9676  4.358  0.435  0.789  0.443  0.828  0.517  0.075  1.929
  15.0000 0.8428583  3.7168  0.2348  3.9463  4.349  0.473  0.807  0.449  0.837  0.524  0.076  1.957
  15.0000 0.8435820  3.7130  0.2420  3.9242  4.340  0.509  0.824  0.455  0.847  0.531  0.077  1.987
  15.0000 0.8442942  3.7093  0.2515  3.9001  4.328  0.545  0.840  0.463  0.860  0.540  0.078  2.021
  15.0000 0.8449762  3.7056  0.2633  3.8739  4.312  0.578  0.855  0.472  0.874  0.550  0.079  2.056
  15.0000 0.8456770  3.7020  0.2793  3.8441  4.286  0.609  0.868  0.482  0.889  0.560  0.081  2.092
  15.0000 0.8464053  3.6988  0.3009  3.8100  4.246  0.636  0.880  0.491  0.905  0.571  0.082  2.126
  15.0000 0.8471510  3.6961  0.3283  3.7720  4.188  0.660  0.889  0.498  0.916  0.580  0.083  2.154
  15.0000 0.8478847  3.6939  0.3602  3.7317  4.117  0.676  0.895  0.504  0.926  0.588  0.084  2.175
  15.0000 0.8485853  3.6922  0.3949  3.6905  4.037  0.687  0.900  0.510  0.935  0.594  0.085  2.191
  15.0000 0.8492473  3.6909  0.4314  3.6491  3.951  0.695  0.903  0.515  0.943  0.599  0.086  2.203
  15.0000 0.8498682  3.6898  0.4687  3.6078  3.863  0.700  0.905  0.519  0.950  0.604  0.086  2.212
  15.0000 0.8504522  3.6889  0.5065  3.5669  3.772  0.704  0.906  0.522  0.955  0.607  0.087  2.219
  15.0000 0.8510018  3.6881  0.5444  3.5260  3.680  0.707  0.908  0.525  0.960  0.610  0.087  2.225
  15.0000 0.8515248  3.6874  0.5826  3.4853  3.587  0.712  0.911  0.527  0.964  0.612  0.087  2.230
  15.0000 0.8520177  3.6867  0.6206  3.4446  3.494  0.720  0.915  0.529  0.966  0.614  0.088  2.236
  15.0000 0.8524791  3.6859  0.6586  3.4037  3.401  0.729  0.920  0.530  0.968  0.615  0.088  2.242
  15.0000 0.8529096  3.6850  0.6964  3.3627  3.310  0.739  0.925  0.532  0.971  0.617  0.089  2.249
  15.0000 0.8533113  3.6843  0.7344  3.3218  3.217  0.747  0.929  0.533  0.974  0.619  0.089  2.255
  15.0000 0.8536814  3.6833  0.7720  3.2806  3.126  0.758  0.935  0.535  0.977  0.621  0.089  2.263
  15.0000 0.8540245  3.6824  0.8096  3.2394  3.035  0.768  0.940  0.537  0.980  0.623  0.090  2.271
  15.0000 0.8543450  3.6814  0.8471  3.1981  2.945  0.779  0.946  0.539  0.984  0.625  0.090  2.280
  15.0000 0.8546408  3.6803  0.8843  3.1566  2.856  0.792  0.952  0.542  0.988  0.628  0.091  2.290
  15.0000 0.8549123  3.6790  0.9209  3.1151  2.770  0.805  0.959  0.544  0.992  0.631  0.092  2.302
  15.0000 0.8551664  3.6778  0.9578  3.0735  2.682  0.819  0.966  0.547  0.997  0.634  0.092  2.313
  15.0000 0.8553986  3.6765  0.9942  3.0319  2.597  0.834  0.973  0.550  1.002  0.637  0.093  2.325
  15.0000 0.8556139  3.6751  1.0305  2.9903  2.511  0.850  0.980  0.552  1.006  0.641  0.093  2.339
  15.0000 0.8558132  3.6738  1.0668  2.9486  2.426  0.867  0.987  0.555  1.010  0.645  0.094  2.352
  15.0000 0.8559971  3.6723  1.1028  2.9069  2.342  0.884  0.995  0.558  1.015  0.648  0.094  2.367
