#  X_0 = X0p602357; Z_0 = Z0p027643
#  Age    M/Msun     logT  logL/Ls   logg    Mv     U-B    B-V    V-R    V-I    J-K    H-K    V-K
#  age(Gyr)= 0.001
  16.0000 0.4339597  3.5581 -1.5081  4.7660  9.923  1.250  1.475  0.970  2.019  0.884  0.181  3.964
  16.0000 0.4414828  3.5609 -1.4814  4.7579  9.819  1.260  1.470  0.961  1.990  0.882  0.178  3.921
  16.0000 0.4488888  3.5637 -1.4550  4.7498  9.713  1.270  1.464  0.952  1.959  0.880  0.175  3.874
  16.0000 0.4561636  3.5665 -1.4289  4.7418  9.606  1.281  1.457  0.942  1.926  0.877  0.173  3.826
  16.0000 0.4632845  3.5693 -1.4031  4.7341  9.498  1.292  1.450  0.930  1.892  0.874  0.170  3.774
  16.0000 0.4702478  3.5722 -1.3776  4.7266  9.389  1.304  1.443  0.919  1.858  0.871  0.167  3.722
  16.0000 0.4770890  3.5751 -1.3525  4.7193  9.281  1.314  1.435  0.906  1.823  0.867  0.164  3.669
  16.0000 0.4838372  3.5780 -1.3275  4.7121  9.174  1.324  1.426  0.894  1.788  0.863  0.161  3.616
  16.0000 0.4904839  3.5809 -1.3027  4.7049  9.069  1.332  1.418  0.881  1.754  0.858  0.157  3.565
  16.0000 0.4970610  3.5838 -1.2781  4.6978  8.969  1.338  1.409  0.869  1.722  0.853  0.155  3.515
  16.0000 0.5036001  3.5868 -1.2535  4.6907  8.875  1.343  1.400  0.857  1.692  0.847  0.152  3.469
  16.0000 0.5101090  3.5897 -1.2289  4.6835  8.789  1.346  1.392  0.846  1.664  0.842  0.150  3.425
  16.0000 0.5165135  3.5927 -1.2046  4.6765  8.711  1.348  1.384  0.836  1.638  0.838  0.148  3.385
  16.0000 0.5227257  3.5957 -1.1808  4.6699  8.638  1.348  1.375  0.826  1.613  0.833  0.146  3.345
  16.0000 0.5287293  3.5987 -1.1575  4.6637  8.568  1.347  1.367  0.816  1.589  0.828  0.144  3.307
  16.0000 0.5345706  3.6018 -1.1346  4.6579  8.502  1.345  1.358  0.807  1.567  0.823  0.142  3.271
  16.0000 0.5403190  3.6049 -1.1119  4.6523  8.437  1.342  1.350  0.798  1.545  0.818  0.140  3.237
  16.0000 0.5459852  3.6080 -1.0895  4.6468  8.369  1.339  1.342  0.790  1.525  0.814  0.138  3.204
  16.0000 0.5515505  3.6112 -1.0672  4.6414  8.301  1.335  1.334  0.782  1.506  0.809  0.136  3.174
  16.0000 0.5570267  3.6143 -1.0452  4.6362  8.232  1.330  1.326  0.774  1.488  0.805  0.135  3.144
  16.0000 0.5624116  3.6174 -1.0234  4.6313  8.160  1.326  1.318  0.767  1.471  0.800  0.133  3.116
  16.0000 0.5676878  3.6206 -1.0019  4.6265  8.087  1.320  1.311  0.760  1.455  0.796  0.132  3.089
  16.0000 0.5728722  3.6238 -0.9806  4.6219  8.013  1.314  1.303  0.753  1.438  0.791  0.131  3.061
  16.0000 0.5779810  3.6270 -0.9594  4.6174  7.938  1.308  1.295  0.745  1.421  0.787  0.130  3.033
  16.0000 0.5830531  3.6302 -0.9384  4.6130  7.864  1.300  1.286  0.737  1.403  0.782  0.128  3.003
  16.0000 0.5879883  3.6334 -0.9177  4.6088  7.788  1.291  1.276  0.728  1.384  0.776  0.126  2.971
  16.0000 0.5928871  3.6367 -0.8970  4.6047  7.711  1.279  1.265  0.720  1.364  0.770  0.125  2.936
  16.0000 0.5977520  3.6399 -0.8764  4.6006  7.634  1.265  1.253  0.710  1.342  0.763  0.123  2.898
  16.0000 0.6025997  3.6432 -0.8558  4.5965  7.556  1.250  1.240  0.700  1.319  0.756  0.121  2.859
  16.0000 0.6074037  3.6464 -0.8353  4.5924  7.479  1.233  1.227  0.689  1.296  0.748  0.119  2.818
  16.0000 0.6121730  3.6496 -0.8149  4.5883  7.402  1.215  1.212  0.678  1.273  0.739  0.117  2.777
  16.0000 0.6169468  3.6529 -0.7943  4.5841  7.326  1.195  1.198  0.667  1.250  0.731  0.115  2.736
  16.0000 0.6217727  3.6561 -0.7736  4.5796  7.249  1.173  1.183  0.657  1.228  0.722  0.113  2.695
  16.0000 0.6266121  3.6593 -0.7527  4.5749  7.173  1.151  1.168  0.646  1.206  0.713  0.111  2.655
  16.0000 0.6314471  3.6625 -0.7317  4.5701  7.098  1.127  1.153  0.636  1.184  0.704  0.109  2.614
  16.0000 0.6363067  3.6657 -0.7105  4.5651  7.022  1.102  1.138  0.626  1.162  0.695  0.108  2.574
  16.0000 0.6412070  3.6689 -0.6891  4.5597  6.947  1.076  1.123  0.616  1.141  0.686  0.106  2.534
  16.0000 0.6461394  3.6721 -0.6675  4.5541  6.872  1.048  1.107  0.606  1.121  0.676  0.104  2.494
  16.0000 0.6510969  3.6752 -0.6457  4.5482  6.796  1.019  1.091  0.596  1.101  0.666  0.102  2.455
  16.0000 0.6560774  3.6784 -0.6237  4.5421  6.721  0.990  1.075  0.586  1.081  0.656  0.100  2.415
  16.0000 0.6610765  3.6815 -0.6014  4.5356  6.646  0.959  1.059  0.576  1.061  0.645  0.099  2.376
  16.0000 0.6660895  3.6846 -0.5790  4.5289  6.571  0.927  1.043  0.566  1.042  0.635  0.098  2.338
  16.0000 0.6711374  3.6877 -0.5562  4.5218  6.496  0.895  1.027  0.557  1.024  0.625  0.096  2.301
  16.0000 0.6762348  3.6908 -0.5331  4.5142  6.421  0.863  1.012  0.548  1.006  0.615  0.094  2.264
  16.0000 0.6813750  3.6938 -0.5096  4.5061  6.346  0.832  0.996  0.539  0.990  0.605  0.093  2.229
  16.0000 0.6865490  3.6968 -0.4856  4.4974  6.271  0.800  0.981  0.530  0.974  0.595  0.091  2.193
  16.0000 0.6917590  3.6997 -0.4613  4.4882  6.195  0.769  0.966  0.522  0.959  0.585  0.089  2.159
  16.0000 0.6969982  3.7027 -0.4364  4.4783  6.118  0.738  0.952  0.513  0.944  0.576  0.088  2.126
  16.0000 0.7022516  3.7055 -0.4111  4.4678  6.042  0.708  0.938  0.505  0.929  0.566  0.087  2.094
  16.0000 0.7075228  3.7084 -0.3854  4.4566  5.964  0.679  0.924  0.497  0.915  0.557  0.086  2.062
  16.0000 0.7128312  3.7112 -0.3590  4.4446  5.886  0.651  0.910  0.489  0.901  0.548  0.085  2.032
  16.0000 0.7181924  3.7139 -0.3319  4.4317  5.807  0.624  0.896  0.482  0.888  0.540  0.083  2.002
  16.0000 0.7237117  3.7165 -0.3038  4.4173  5.725  0.598  0.883  0.475  0.876  0.532  0.082  1.975
  16.0000 0.7294880  3.7190 -0.2744  4.4012  5.642  0.575  0.871  0.469  0.865  0.525  0.081  1.948
  16.0000 0.7354328  3.7213 -0.2442  4.3841  5.557  0.552  0.860  0.462  0.854  0.518  0.079  1.924
  16.0000 0.7412273  3.7237 -0.2142  4.3669  5.473  0.530  0.848  0.455  0.843  0.510  0.078  1.899
  16.0000 0.7464026  3.7262 -0.1849  4.3506  5.391  0.508  0.837  0.449  0.833  0.503  0.077  1.873
  16.0000 0.7512705  3.7286 -0.1554  4.3337  5.308  0.487  0.825  0.443  0.822  0.496  0.076  1.849
  16.0000 0.7561441  3.7309 -0.1243  4.3145  5.223  0.467  0.815  0.437  0.813  0.490  0.075  1.826
  16.0000 0.7613139  3.7327 -0.0907  4.2911  5.132  0.453  0.807  0.433  0.805  0.485  0.075  1.808
  16.0000 0.7668369  3.7339 -0.0543  4.2624  5.037  0.445  0.802  0.430  0.800  0.481  0.074  1.796
  16.0000 0.7723697  3.7341 -0.0161  4.2285  4.940  0.444  0.801  0.429  0.799  0.481  0.074  1.794
  16.0000 0.7774717  3.7334  0.0213  4.1910  4.848  0.453  0.806  0.430  0.801  0.483  0.075  1.801
  16.0000 0.7817918  3.7317  0.0553  4.1526  4.768  0.472  0.816  0.433  0.808  0.488  0.075  1.818
  16.0000 0.7850550  3.7290  0.0821  4.1167  4.709  0.499  0.830  0.439  0.819  0.496  0.077  1.845
  16.0000 0.7874742  3.7258  0.1026  4.0846  4.669  0.531  0.847  0.447  0.833  0.506  0.078  1.878
  16.0000 0.7892655  3.7223  0.1180  4.0562  4.643  0.567  0.865  0.455  0.847  0.517  0.079  1.914
  16.0000 0.7906574  3.7186  0.1303  4.0301  4.626  0.604  0.884  0.464  0.862  0.528  0.081  1.953
  16.0000 0.7917978  3.7149  0.1409  4.0054  4.614  0.643  0.904  0.473  0.879  0.540  0.083  1.992
  16.0000 0.7927515  3.7112  0.1507  3.9813  4.605  0.683  0.924  0.482  0.896  0.551  0.085  2.032
  16.0000 0.7935831  3.7075  0.1608  3.9569  4.595  0.724  0.943  0.491  0.913  0.563  0.087  2.072
  16.0000 0.7943525  3.7039  0.1724  3.9311  4.582  0.765  0.962  0.501  0.930  0.575  0.089  2.113
  16.0000 0.7950610  3.7003  0.1860  3.9035  4.564  0.807  0.981  0.510  0.947  0.588  0.090  2.153
  16.0000 0.7957602  3.6969  0.2035  3.8728  4.536  0.846  0.999  0.519  0.963  0.599  0.092  2.192
  16.0000 0.7964516  3.6938  0.2257  3.8384  4.497  0.884  1.016  0.528  0.978  0.609  0.094  2.229
  16.0000 0.7971365  3.6911  0.2532  3.8006  4.441  0.915  1.031  0.534  0.991  0.618  0.095  2.260
  16.0000 0.7977938  3.6889  0.2846  3.7608  4.374  0.942  1.043  0.540  1.002  0.626  0.096  2.285
  16.0000 0.7984156  3.6871  0.3186  3.7201  4.298  0.963  1.052  0.544  1.010  0.632  0.097  2.305
  16.0000 0.7989984  3.6857  0.3544  3.6791  4.215  0.980  1.060  0.547  1.016  0.637  0.097  2.321
  16.0000 0.7995449  3.6846  0.3909  3.6382  4.130  0.995  1.067  0.550  1.022  0.641  0.098  2.335
  16.0000 0.8000574  3.6836  0.4279  3.5975  4.042  1.008  1.072  0.552  1.026  0.644  0.099  2.346
  16.0000 0.8005372  3.6827  0.4652  3.5568  3.953  1.020  1.078  0.554  1.030  0.648  0.099  2.357
  16.0000 0.8009876  3.6819  0.5027  3.5164  3.863  1.030  1.082  0.555  1.033  0.651  0.100  2.366
  16.0000 0.8014169  3.6810  0.5400  3.4758  3.774  1.041  1.088  0.557  1.037  0.654  0.100  2.377
  16.0000 0.8018218  3.6802  0.5774  3.4352  3.684  1.052  1.093  0.559  1.041  0.657  0.101  2.387
  16.0000 0.8022002  3.6792  0.6146  3.3945  3.596  1.064  1.098  0.562  1.046  0.661  0.101  2.399
  16.0000 0.8025582  3.6783  0.6520  3.3539  3.507  1.074  1.103  0.564  1.050  0.664  0.102  2.410
  16.0000 0.8028864  3.6773  0.6887  3.3129  3.421  1.087  1.110  0.567  1.055  0.668  0.102  2.423
  16.0000 0.8031949  3.6763  0.7258  3.2721  3.333  1.099  1.115  0.569  1.060  0.672  0.103  2.436
  16.0000 0.8034821  3.6752  0.7625  3.2312  3.247  1.112  1.121  0.572  1.065  0.676  0.103  2.449
  16.0000 0.8037496  3.6740  0.7990  3.1901  3.163  1.125  1.128  0.575  1.071  0.680  0.104  2.464
  16.0000 0.8039964  3.6728  0.8353  3.1490  3.079  1.139  1.135  0.578  1.077  0.685  0.105  2.479
  16.0000 0.8042259  3.6715  0.8716  3.1078  2.995  1.153  1.142  0.581  1.083  0.689  0.106  2.495
  16.0000 0.8044371  3.6701  0.9072  3.0667  2.914  1.169  1.150  0.584  1.090  0.695  0.107  2.512
  16.0000 0.8046340  3.6687  0.9430  3.0255  2.833  1.184  1.158  0.588  1.097  0.699  0.108  2.530
  16.0000 0.8048173  3.6673  0.9787  2.9843  2.752  1.198  1.165  0.591  1.104  0.704  0.109  2.547
  16.0000 0.8049832  3.6657  1.0134  2.9432  2.675  1.215  1.174  0.596  1.112  0.710  0.110  2.567
  16.0000 0.8051387  3.6642  1.0489  2.9019  2.596  1.229  1.182  0.599  1.119  0.715  0.110  2.586
  16.0000 0.8052847  3.6626  1.0837  2.8608  2.519  1.245  1.190  0.604  1.128  0.721  0.111  2.606
  16.0000 0.8054207  3.6610  1.1185  2.8196  2.443  1.260  1.198  0.608  1.136  0.727  0.112  2.626
  16.0000 0.8055479  3.6594  1.1532  2.7784  2.366  1.276  1.207  0.613  1.145  0.732  0.113  2.646
  16.0000 0.8056669  3.6577  1.1878  2.7373  2.291  1.291  1.216  0.618  1.154  0.738  0.114  2.667
  16.0000 0.8057783  3.6560  1.2221  2.6962  2.216  1.307  1.225  0.622  1.163  0.743  0.115  2.689
  16.0000 0.8058824  3.6543  1.2564  2.6551  2.143  1.323  1.234  0.628  1.172  0.749  0.116  2.712
  16.0000 0.8059802  3.6526  1.2907  2.6140  2.069  1.339  1.244  0.632  1.181  0.755  0.117  2.734
  16.0000 0.8060739  3.6507  1.3244  2.5730  1.998  1.356  1.254  0.638  1.192  0.761  0.119  2.758
  16.0000 0.8061675  3.6490  1.3584  2.5319  1.926  1.373  1.263  0.643  1.201  0.767  0.120  2.782
  16.0000 0.8062669  3.6471  1.3920  2.4910  1.856  1.390  1.273  0.649  1.212  0.774  0.121  2.807
  16.0000 0.8064907  3.6464  1.4147  2.4654  1.805  1.396  1.277  0.651  1.216  0.776  0.122  2.816
  16.0000 0.8065989  3.6472  1.4083  2.4750  1.815  1.390  1.273  0.648  1.212  0.774  0.121  2.806
  16.0000 0.8066656  3.6452  1.4414  2.4342  1.747  1.406  1.283  0.654  1.223  0.780  0.123  2.832
  16.0000 0.8067309  3.6433  1.4745  2.3934  1.679  1.423  1.294  0.660  1.235  0.787  0.124  2.859
  16.0000 0.8067923  3.6413  1.5072  2.3527  1.613  1.441  1.305  0.666  1.247  0.794  0.125  2.886
  16.0000 0.8068516  3.6394  1.5403  2.3119  1.546  1.458  1.315  0.672  1.259  0.801  0.127  2.913
  16.0000 0.8069063  3.6373  1.5728  2.2713  1.481  1.475  1.326  0.679  1.272  0.808  0.128  2.942
  16.0000 0.8069579  3.6353  1.6055  2.2306  1.415  1.492  1.337  0.685  1.284  0.815  0.130  2.969
  16.0000 0.8070065  3.6333  1.6382  2.1899  1.348  1.509  1.347  0.691  1.296  0.821  0.131  2.997
  16.0000 0.8070508  3.6312  1.6705  2.1494  1.284  1.526  1.357  0.697  1.309  0.828  0.132  3.025
  16.0000 0.8070938  3.6292  1.7031  2.1087  1.217  1.542  1.367  0.703  1.321  0.835  0.133  3.052
  16.0000 0.8071337  3.6271  1.7352  2.0683  1.154  1.558  1.377  0.710  1.334  0.841  0.135  3.080
  16.0000 0.8071715  3.6251  1.7675  2.0277  1.089  1.573  1.387  0.715  1.346  0.848  0.136  3.106
  16.0000 0.8072066  3.6230  1.7996  1.9872  1.025  1.588  1.397  0.721  1.359  0.854  0.138  3.133
  16.0000 0.8072396  3.6208  1.8316  1.9468  0.961  1.603  1.407  0.727  1.372  0.860  0.140  3.161
  16.0000 0.8072708  3.6187  1.8637  1.9063  0.896  1.618  1.417  0.734  1.385  0.867  0.141  3.189
  16.0000 0.8072993  3.6166  1.8954  1.8660  0.833  1.633  1.426  0.740  1.399  0.873  0.143  3.218
  16.0000 0.8073267  3.6144  1.9272  1.8256  0.768  1.649  1.436  0.747  1.413  0.879  0.145  3.247
  16.0000 0.8073524  3.6123  1.9588  1.7854  0.704  1.664  1.446  0.754  1.428  0.886  0.146  3.278
  16.0000 0.8073763  3.6101  1.9902  1.7452  0.641  1.680  1.456  0.761  1.444  0.894  0.148  3.310
  16.0000 0.8073989  3.6079  2.0215  1.7050  0.579  1.695  1.466  0.768  1.460  0.901  0.150  3.342
  16.0000 0.8074199  3.6056  2.0527  1.6649  0.518  1.711  1.476  0.775  1.476  0.909  0.151  3.375
  16.0000 0.8074398  3.6034  2.0838  1.6248  0.458  1.726  1.486  0.782  1.493  0.915  0.153  3.408
  16.0000 0.8074585  3.6011  2.1145  1.5849  0.401  1.741  1.496  0.790  1.510  0.922  0.155  3.443
  16.0000 0.8074760  3.5988  2.1452  1.5450  0.346  1.757  1.505  0.798  1.529  0.930  0.157  3.479
  16.0000 0.8074915  3.5964  2.1755  1.5053  0.295  1.772  1.515  0.806  1.549  0.938  0.159  3.518
  16.0000 0.8075070  3.5941  2.2059  1.4656  0.246  1.786  1.524  0.814  1.570  0.947  0.161  3.559
  16.0000 0.8075214  3.5917  2.2361  1.4260  0.199  1.801  1.534  0.823  1.593  0.955  0.164  3.602
  16.0000 0.8075349  3.5893  2.2657  1.3866  0.157  1.815  1.545  0.834  1.618  0.965  0.167  3.649
  16.0000 0.8075481  3.5870  2.2962  1.3468  0.114  1.829  1.554  0.844  1.644  0.975  0.170  3.698
  16.0000 0.8075601  3.5845  2.3254  1.3077  0.079  1.842  1.564  0.855  1.674  0.985  0.173  3.753
  16.0000 0.8075719  3.5821  2.3554  1.2681  0.043  1.855  1.572  0.866  1.705  0.995  0.176  3.811
  16.0000 0.8075830  3.5797  2.3851  1.2287  0.011  1.867  1.581  0.878  1.740  1.006  0.180  3.874
  16.0000 0.8075921  3.5771  2.4141  1.1897 -0.014  1.879  1.590  0.890  1.778  1.017  0.183  3.942
  16.0000 0.8076010  3.5748  2.4442  1.1501 -0.041  1.887  1.597  0.902  1.815  1.028  0.186  4.009
  16.0000 0.8076101  3.5722  2.4728  1.1113 -0.056  1.895  1.603  0.914  1.855  1.039  0.190  4.081
  16.0000 0.8076190  3.5698  2.5023  1.0720 -0.074  1.901  1.609  0.926  1.895  1.048  0.194  4.150
  16.0000 0.8076274  3.5673  2.5315  1.0329 -0.085  1.905  1.614  0.939  1.938  1.059  0.197  4.226
  16.0000 0.8076354  3.5648  2.5604  0.9939 -0.094  1.908  1.618  0.952  1.984  1.069  0.201  4.304
  16.0000 0.8076428  3.5622  2.5885  0.9553 -0.100  1.907  1.622  0.966  2.032  1.078  0.205  4.385
  16.0000 0.8076497  3.5595  2.6161  0.9171 -0.098  1.903  1.623  0.981  2.084  1.088  0.210  4.472
  16.0000 0.8076562  3.5568  2.6433  0.8791 -0.089  1.894  1.622  0.998  2.141  1.097  0.214  4.567
  16.0000 0.8076623  3.5540  2.6701  0.8414 -0.073  1.879  1.622  1.017  2.204  1.106  0.220  4.669
  16.0000 0.8076683  3.5514  2.6976  0.8031 -0.059  1.856  1.617  1.036  2.269  1.115  0.225  4.774
  16.0000 0.8076738  3.5486  2.7236  0.7659 -0.034  1.825  1.612  1.057  2.337  1.123  0.231  4.881
  16.0000 0.8076793  3.5458  2.7507  0.7279  0.001  1.768  1.601  1.086  2.428  1.132  0.238  5.021
  16.0000 0.8076844  3.5431  2.7774  0.6902  0.052  1.727  1.593  1.112  2.507  1.140  0.244  5.144
  16.0000 0.8076892  3.5403  2.8033  0.6530  0.115  1.677  1.583  1.142  2.594  1.148  0.251  5.280
  16.0000 0.8076938  3.5375  2.8296  0.6156  0.178  1.622  1.572  1.174  2.684  1.155  0.258  5.420
  16.0000 0.8076982  3.5346  2.8553  0.5785  0.249  1.562  1.561  1.210  2.780  1.162  0.266  5.569
  16.0000 0.8077022  3.5317  2.8796  0.5423  0.333  1.497  1.550  1.251  2.882  1.170  0.274  5.728
  16.0000 0.8077062  3.5288  2.9047  0.5056  0.416  1.432  1.540  1.294  2.984  1.178  0.282  5.888
  16.0000 0.8077100  3.5259  2.9297  0.4690  0.497  1.374  1.533  1.338  3.083  1.185  0.291  6.045
  16.0000 0.8077137  3.5229  2.9547  0.4323  0.575  1.320  1.527  1.381  3.179  1.193  0.300  6.200
  16.0000 0.8077170  3.5199  2.9780  0.3968  0.662  1.267  1.523  1.427  3.276  1.201  0.309  6.360
  16.0000 0.8077207  3.5172  3.0051  0.3589  0.722  1.226  1.520  1.468  3.359  1.208  0.318  6.500
  16.0000 0.8077237  3.5141  3.0282  0.3236  0.804  1.183  1.520  1.513  3.449  1.215  0.327  6.653
  16.0000 0.8077266  3.5111  3.0510  0.2886  0.883  1.145  1.521  1.558  3.535  1.223  0.336  6.802
  16.0000 0.8077297  3.5082  3.0764  0.2518  0.947  1.113  1.523  1.599  3.613  1.230  0.344  6.940
  16.0000 0.8077324  3.5052  3.0991  0.2169  1.022  1.084  1.526  1.642  3.693  1.237  0.353  7.081
  16.0000 0.8077353  3.5023  3.1240  0.1806  1.083  1.058  1.529  1.682  3.766  1.243  0.361  7.212
  16.0000 0.8077372  3.4988  3.1414  0.1492  1.183  1.031  1.535  1.728  3.850  1.250  0.371  7.365
  16.0000 0.8077411  3.4986  3.1779  0.1117  1.106  1.026  1.532  1.732  3.857  1.252  0.372  7.380
 
#  age(Gyr)=17.000
  17.0000 0.1573893  3.5017 -2.4640  5.0558 13.181  1.135  1.597  1.164  2.717  0.895  0.240  4.961
  17.0000 0.1647761  3.5026 -2.4268  5.0420 13.074  1.134  1.594  1.159  2.703  0.896  0.239  4.942
  17.0000 0.1724878  3.5035 -2.3898  5.0285 12.967  1.132  1.591  1.155  2.687  0.896  0.238  4.922
  17.0000 0.1804357  3.5045 -2.3532  5.0156 12.861  1.131  1.587  1.149  2.670  0.897  0.237  4.899
  17.0000 0.1885683  3.5057 -2.3170  5.0033 12.753  1.130  1.584  1.144  2.653  0.898  0.236  4.876
  17.0000 0.1970812  3.5070 -2.2810  4.9915 12.645  1.129  1.581  1.139  2.636  0.898  0.235  4.853
  17.0000 0.2057217  3.5084 -2.2456  4.9804 12.537  1.130  1.578  1.134  2.620  0.899  0.233  4.831
  17.0000 0.2152887  3.5096 -2.2095  4.9689 12.430  1.131  1.576  1.130  2.607  0.899  0.232  4.814
  17.0000 0.2247177  3.5111 -2.1746  4.9585 12.321  1.133  1.574  1.127  2.595  0.899  0.231  4.797
  17.0000 0.2345521  3.5126 -2.1399  4.9484 12.213  1.134  1.572  1.122  2.579  0.899  0.229  4.776
  17.0000 0.2458643  3.5140 -2.1050  4.9398 12.105  1.136  1.569  1.118  2.563  0.899  0.228  4.754
  17.0000 0.2564206  3.5156 -2.0705  4.9298 11.996  1.137  1.566  1.113  2.544  0.900  0.226  4.728
  17.0000 0.2678557  3.5171 -2.0354  4.9197 11.885  1.138  1.563  1.107  2.523  0.900  0.225  4.699
  17.0000 0.2796246  3.5188 -2.0014  4.9113 11.774  1.140  1.559  1.101  2.502  0.900  0.223  4.669
  17.0000 0.2892974  3.5212 -1.9715  4.9055 11.664  1.142  1.554  1.093  2.474  0.900  0.221  4.628
  17.0000 0.3019581  3.5231 -1.9385  4.8987 11.554  1.145  1.550  1.087  2.453  0.899  0.219  4.597
  17.0000 0.3132645  3.5248 -1.9048  4.8880 11.442  1.148  1.548  1.081  2.431  0.899  0.217  4.566
  17.0000 0.3222704  3.5267 -1.8718  4.8750 11.329  1.153  1.544  1.074  2.407  0.899  0.215  4.532
  17.0000 0.3328790  3.5289 -1.8401  4.8658 11.215  1.158  1.540  1.067  2.380  0.898  0.213  4.494
  17.0000 0.3427741  3.5311 -1.8094  4.8569 11.102  1.163  1.535  1.059  2.352  0.898  0.210  4.452
  17.0000 0.3526428  3.5334 -1.7787  4.8476 10.989  1.169  1.531  1.052  2.323  0.897  0.208  4.411
  17.0000 0.3619753  3.5357 -1.7489  4.8386 10.877  1.175  1.526  1.044  2.293  0.896  0.205  4.368
  17.0000 0.3709496  3.5382 -1.7197  4.8298 10.764  1.182  1.521  1.035  2.262  0.895  0.202  4.323
  17.0000 0.3798407  3.5407 -1.6906  4.8208 10.650  1.190  1.515  1.027  2.230  0.893  0.200  4.276
  17.0000 0.3883362  3.5432 -1.6621  4.8121 10.535  1.198  1.509  1.018  2.196  0.892  0.197  4.226
  17.0000 0.3967435  3.5457 -1.6339  4.8034 10.419  1.207  1.502  1.009  2.160  0.891  0.193  4.174
  17.0000 0.4049202  3.5483 -1.6060  4.7947 10.305  1.217  1.496  0.999  2.126  0.889  0.190  4.123
  17.0000 0.4128568  3.5510 -1.5785  4.7863 10.195  1.227  1.490  0.990  2.093  0.888  0.187  4.075
  17.0000 0.4206322  3.5537 -1.5514  4.7779 10.088  1.236  1.484  0.982  2.063  0.886  0.185  4.030
  17.0000 0.4282926  3.5564 -1.5244  4.7696  9.987  1.245  1.479  0.975  2.037  0.885  0.182  3.991
  17.0000 0.4358086  3.5591 -1.4978  4.7614  9.884  1.254  1.474  0.967  2.009  0.883  0.180  3.950
  17.0000 0.4432019  3.5618 -1.4714  4.7532  9.780  1.264  1.468  0.958  1.979  0.881  0.177  3.905
  17.0000 0.4504795  3.5646 -1.4451  4.7452  9.675  1.274  1.462  0.948  1.948  0.879  0.175  3.858
  17.0000 0.4576229  3.5674 -1.4192  4.7372  9.568  1.285  1.455  0.938  1.915  0.876  0.172  3.809
  17.0000 0.4646128  3.5702 -1.3937  4.7296  9.460  1.296  1.448  0.927  1.881  0.874  0.169  3.758
  17.0000 0.4714512  3.5731 -1.3684  4.7221  9.352  1.307  1.440  0.915  1.847  0.870  0.166  3.706
  17.0000 0.4781790  3.5759 -1.3434  4.7147  9.245  1.317  1.432  0.903  1.812  0.866  0.163  3.653
  17.0000 0.4848229  3.5788 -1.3186  4.7075  9.139  1.326  1.424  0.890  1.778  0.861  0.160  3.602
  17.0000 0.4913663  3.5817 -1.2939  4.7003  9.036  1.334  1.415  0.878  1.745  0.857  0.157  3.551
  17.0000 0.4978371  3.5846 -1.2695  4.6931  8.938  1.340  1.407  0.866  1.714  0.851  0.154  3.503
  17.0000 0.5042748  3.5876 -1.2450  4.6859  8.846  1.344  1.398  0.854  1.685  0.846  0.152  3.457
  17.0000 0.5106782  3.5905 -1.2206  4.6787  8.763  1.347  1.390  0.843  1.657  0.841  0.149  3.415
  17.0000 0.5169642  3.5934 -1.1964  4.6716  8.686  1.348  1.382  0.833  1.632  0.837  0.147  3.375
  17.0000 0.5230446  3.5964 -1.1728  4.6650  8.614  1.348  1.373  0.824  1.608  0.832  0.145  3.337
  17.0000 0.5289045  3.5995 -1.1497  4.6589  8.546  1.347  1.365  0.814  1.584  0.827  0.144  3.299
  17.0000 0.5346049  3.6025 -1.1270  4.6531  8.480  1.345  1.356  0.805  1.562  0.822  0.142  3.264
  17.0000 0.5402187  3.6056 -1.1046  4.6476  8.415  1.342  1.348  0.796  1.541  0.818  0.140  3.230
